X, Y, Z, Thresh, Prec, Max, Min, Total Steps 
22, 68, 14, 109, 50, 511, -293, 73
31, 71, 37, 109, 50, 511, -293, 73
59, 71, 49, 109, 50, 511, -293, 73
87, 64, 64, 109, 50, 511, -293, 73
110, 50, 95, 109, 50, 511, -293, 73
131, 31, 133, 109, 50, 511, -293, 73
141, 1, 163, 109, 50, 511, -293, 73
153, -26, 184, 109, 50, 511, -293, 73
163, -46, 214, 109, 50, 511, -293, 73
170, -66, 294, 109, 50, 511, -293, 73
169, -91, 377, 109, 50, 511, -293, 73
123, -131, 456, 109, 50, 511, -293, 73
16, -187, 511, 109, 50, 511, -293, 73
-115, -229, 511, 109, 50, 511, -293, 73
-226, -255, 467, 109, 50, 511, -293, 73
-281, -263, 356, 109, 50, 511, -293, 73
-268, -242, 207, 109, 50, 511, -293, 73
-230, -205, 43, 109, 50, 511, -293, 73
-199, -147, -78, 109, 50, 511, -293, 73
-175, -81, -132, 109, 50, 511, -293, 73
-152, -28, -141, 109, 50, 511, -293, 73
-123, 4, -131, 109, 50, 511, -293, 73
-93, 17, -118, 109, 50, 511, -293, 73
-70, 23, -106, 109, 50, 511, -293, 73
-53, 30, -104, 109, 50, 511, -293, 73
-49, 37, -110, 109, 50, 511, -293, 73
-59, 37, -110, 109, 50, 511, -293, 73
-77, 24, -91, 109, 50, 511, -293, 73
-103, -4, -46, 109, 50, 511, -293, 73
-134, -35, 41, 109, 50, 511, -293, 73
-195, -59, 145, 109, 50, 511, -293, 73
-288, -79, 275, 109, 50, 511, -293, 73
-378, -102, 387, 109, 50, 511, -293, 73
-454, -150, 460, 109, 50, 511, -293, 73
-468, -207, 507, 109, 50, 511, -293, 73
-510, -155, 511, 109, 50, 511, -293, 73
-486, -258, 511, 109, 50, 511, -293, 73
-390, -304, 511, 109, 50, 511, -293, 73
-146, -9, 292, -113, 45, 247, -473, 80
-92, 89, 184, -113, 45, 247, -473, 80
-45, 140, 105, -113, 45, 247, -473, 80
-8, 145, 69, -113, 45, 247, -473, 80
22, 119, 40, -113, 45, 247, -473, 80
44, 80, 12, -113, 45, 247, -473, 80
64, 51, -6, -113, 45, 247, -473, 80
82, 23, -13, -113, 45, 247, -473, 80
101, -5, -3, -113, 45, 247, -473, 80
121, -27, 24, -113, 45, 247, -473, 80
132, -48, 52, -113, 45, 247, -473, 80
131, -60, 87, -113, 45, 247, -473, 80
110, -63, 139, -113, 45, 247, -473, 80
86, -67, 209, -113, 45, 247, -473, 80
79, -69, 286, -113, 45, 247, -473, 80
101, -72, 378, -113, 45, 247, -473, 80
121, -67, 445, -113, 45, 247, -473, 80
98, -47, 484, -113, 45, 247, -473, 80
24, -27, 511, -113, 45, 247, -473, 80
-95, 0, 511, -113, 45, 247, -473, 80
-191, 7, 482, -113, 45, 247, -473, 80
-222, 2, 404, -113, 45, 247, -473, 80
-210, -18, 283, -113, 45, 247, -473, 80
-174, -61, 145, -113, 45, 247, -473, 80
-144, -108, 27, -113, 45, 247, -473, 80
-130, -154, -52, -113, 45, 247, -473, 80
-120, -169, -98, -113, 45, 247, -473, 80
-107, -144, -127, -113, 45, 247, -473, 80
-99, -94, -143, -113, 45, 247, -473, 80
-99, -47, -143, -113, 45, 247, -473, 80
-103, -23, -128, -113, 45, 247, -473, 80
-109, -26, -103, -113, 45, 247, -473, 80
-122, -41, -74, -113, 45, 247, -473, 80
-133, -56, -40, -113, 45, 247, -473, 80
-137, -56, -6, -113, 45, 247, -473, 80
-147, -37, 22, -113, 45, 247, -473, 80
-149, -15, 89, -113, 45, 247, -473, 80
-157, 8, 213, -113, 45, 247, -473, 80
-178, 30, 329, -113, 45, 247, -473, 80
-189, 31, 444, -113, 45, 247, -473, 80
-174, 45, 511, -113, 45, 247, -473, 80
-135, 62, 505, -113, 45, 247, -473, 80
-70, 78, 461, -113, 45, 247, -473, 80
1, 88, 389, -113, 45, 247, -473, 80
54, 81, 301, -113, 45, 247, -473, 80
93, 69, 218, -113, 45, 247, -473, 80
113, 56, 185, -113, 45, 247, -473, 80
116, 52, 177, -113, 45, 247, -473, 80
123, 56, 186, -113, 45, 247, -473, 80
121, 59, 192, -113, 45, 247, -473, 80
121, 60, 189, -113, 45, 247, -473, 80
125, 65, 193, -113, 45, 247, -473, 80
117, 60, 201, -113, 45, 247, -473, 80
114, 54, 221, -113, 45, 247, -473, 80
108, 43, 262, -113, 45, 247, -473, 80
106, 31, 321, -113, 45, 247, -473, 80
98, 6, 393, -113, 45, 247, -473, 80
78, -19, 455, -113, 45, 247, -473, 80
42, -45, 493, -113, 45, 247, -473, 80
-14, -87, 511, -113, 45, 247, -473, 80
-74, -127, 511, -113, 45, 247, -473, 80
-124, -166, 484, -113, 45, 247, -473, 80
-149, -189, 413, -113, 45, 247, -473, 80
-148, -175, 308, -113, 45, 247, -473, 80
-131, -130, 185, -113, 45, 247, -473, 80
-104, -79, 81, -113, 45, 247, -473, 80
-84, -41, 19, -113, 45, 247, -473, 80
-79, -23, -15, -113, 45, 247, -473, 80
-83, -21, -33, -113, 45, 247, -473, 80
-91, -20, -51, -113, 45, 247, -473, 80
-97, -12, -77, -113, 45, 247, -473, 80
-99, -3, -110, -113, 45, 247, -473, 80
-100, -4, -148, -113, 45, 247, -473, 80
-100, -25, -178, -113, 45, 247, -473, 80
-97, -60, -182, -113, 45, 247, -473, 80
-101, -89, -146, -113, 45, 247, -473, 80
-129, -88, -93, -113, 45, 247, -473, 80
-182, -51, 8, -113, 45, 247, -473, 80
-242, 3, 171, -113, 45, 247, -473, 80
-300, 59, 307, -113, 45, 247, -473, 80
-324, 101, 434, -113, 45, 247, -473, 80
-298, 125, 511, -113, 45, 247, -473, 80
-254, 136, 509, -113, 45, 247, -473, 80
-196, 136, 462, -113, 45, 247, -473, 80
-135, 128, 394, -113, 45, 247, -473, 80
-91, 111, 321, -113, 45, 247, -473, 80
-52, 92, 249, -113, 45, 247, -473, 80
-11, 70, 221, -113, 45, 247, -473, 80
29, 46, 212, -113, 45, 247, -473, 80
64, 22, 197, -113, 45, 247, -473, 80
98, 1, 172, -113, 45, 247, -473, 80
134, -14, 138, -113, 45, 247, -473, 80
172, -21, 105, -113, 45, 247, -473, 80
214, -23, 81, -113, 45, 247, -473, 80
241, -29, 76, -113, 45, 247, -473, 80
247, -43, 99, -113, 45, 247, -473, 80
221, -56, 154, -113, 45, 247, -473, 80
170, -58, 244, -113, 45, 247, -473, 80
111, -57, 341, -113, 45, 247, -473, 80
45, -80, 426, -113, 45, 247, -473, 80
-33, -119, 481, -113, 45, 247, -473, 80
-129, -162, 504, -113, 45, 247, -473, 80
-229, -194, 511, -113, 45, 247, -473, 80
-295, -192, 504, -113, 45, 247, -473, 80
-306, -185, 449, -113, 45, 247, -473, 80
-266, -182, 350, -113, 45, 247, -473, 80
-200, -159, 222, -113, 45, 247, -473, 80
-137, -116, 99, -113, 45, 247, -473, 80
-92, -63, 32, -113, 45, 247, -473, 80
-62, -14, 11, -113, 45, 247, -473, 80
-45, 4, 13, -113, 45, 247, -473, 80
-47, -7, 6, -113, 45, 247, -473, 80
-59, -25, -14, -113, 45, 247, -473, 80
-75, -36, -49, -113, 45, 247, -473, 80
-92, -36, -94, -113, 45, 247, -473, 80
-110, -29, -140, -113, 45, 247, -473, 80
-130, -27, -181, -113, 45, 247, -473, 80
-149, -42, -200, -113, 45, 247, -473, 80
-168, -60, -200, -113, 45, 247, -473, 80
-210, -66, -177, -113, 45, 247, -473, 80
-275, -64, -71, -113, 45, 247, -473, 80
-357, -60, 103, -113, 45, 247, -473, 80
-437, -34, 275, -113, 45, 247, -473, 80
-473, 18, 434, -113, 45, 247, -473, 80
-453, 101, 511, -113, 45, 247, -473, 80
-392, 189, 508, -113, 45, 247, -473, 80
-300, 241, 470, -113, 45, 247, -473, 80
-205, 238, 403, -113, 45, 247, -473, 80
-128, 196, 317, -113, 45, 247, -473, 80
-66, 152, 220, -113, 45, 247, -473, 80
-25, 111, 151, -113, 45, 247, -473, 80
9, 79, 105, -113, 45, 247, -473, 80
39, 53, 71, -113, 45, 247, -473, 80
73, 34, 43, -113, 45, 247, -473, 80
104, 26, 20, -113, 45, 247, -473, 80
127, 25, 0, -113, 45, 247, -473, 80
152, 28, -5, -113, 45, 247, -473, 80
168, 30, 21, -113, 45, 247, -473, 80
173, 32, 98, -113, 45, 247, -473, 80
172, 28, 214, -113, 45, 247, -473, 80
166, 3, 324, -113, 45, 247, -473, 80
96, -67, 421, -113, 45, 247, -473, 80
-48, -135, 474, -113, 45, 247, -473, 80
-213, -178, 492, -113, 45, 247, -473, 80
-381, -186, 507, -113, 45, 247, -473, 80
-456, -133, 477, -113, 45, 247, -473, 80
-412, -89, 403, -113, 45, 247, -473, 80
-317, -73, 310, -113, 45, 247, -473, 80
-204, -72, 210, -113, 45, 247, -473, 80
-121, -83, 136, -113, 45, 247, -473, 80
-76, -90, 93, -113, 45, 247, -473, 80
-60, -83, 66, -113, 45, 247, -473, 80
-66, -61, 41, -113, 45, 247, -473, 80
-70, -33, 19, -113, 45, 247, -473, 80
-69, -1, 0, -113, 45, 247, -473, 80
-64, 24, -23, -113, 45, 247, -473, 80
-62, 34, -50, -113, 45, 247, -473, 80
-72, 32, -78, -113, 45, 247, -473, 80
-96, 19, -103, -113, 45, 247, -473, 80
-133, -5, -120, -113, 45, 247, -473, 80
-186, -17, -119, -113, 45, 247, -473, 80
-251, -23, -109, -113, 45, 247, -473, 80
-324, -1, -66, -113, 45, 247, -473, 80
-402, 54, 95, -113, 45, 247, -473, 80
-426, 59, 246, -113, 45, 247, -473, 80
-368, 25, 393, -113, 45, 247, -473, 80
-285, -12, 511, -113, 45, 247, -473, 80
-187, -44, 489, -113, 45, 247, -473, 80
-108, -4, 454, -113, 45, 247, -473, 80
-76, 78, 413, -113, 45, 247, -473, 80
-60, 120, 366, -113, 45, 247, -473, 80
-22, 117, 346, -113, 45, 247, -473, 80
2, 94, 341, -113, 45, 247, -473, 80
21, 83, 335, -113, 45, 247, -473, 80
60, 95, 315, -113, 45, 247, -473, 80
90, 109, 264, -113, 45, 247, -473, 80
126, 104, 205, -113, 45, 247, -473, 80
157, 79, 159, -113, 45, 247, -473, 80
175, 45, 140, -113, 45, 247, -473, 80
179, 27, 155, -113, 45, 247, -473, 80
169, 20, 184, -113, 45, 247, -473, 80
148, 18, 237, -113, 45, 247, -473, 80
120, 11, 311, -113, 45, 247, -473, 80
72, -15, 388, -113, 45, 247, -473, 80
9, -45, 458, -113, 45, 247, -473, 80
-67, -76, 499, -113, 45, 247, -473, 80
-158, -97, 511, -113, 45, 247, -473, 80
-240, -105, 511, -113, 45, 247, -473, 80
-290, -118, 466, -113, 45, 247, -473, 80
-299, -123, 363, -113, 45, 247, -473, 80
-270, -121, 251, -113, 45, 247, -473, 80
-212, -99, 133, -113, 45, 247, -473, 80
-159, -59, 49, -113, 45, 247, -473, 80
-121, -23, 17, -113, 45, 247, -473, 80
-95, -2, -9, -113, 45, 247, -473, 80
-77, 4, -26, -113, 45, 247, -473, 80
-63, -1, -31, -113, 45, 247, -473, 80
-70, -9, -37, -113, 45, 247, -473, 80
-55, -5, -32, -113, 45, 247, -473, 80
-44, -5, -23, -113, 45, 247, -473, 80
-44, -80, -35, 153, 44, 511, -204, 89
-51, -101, -24, 153, 44, 511, -204, 89
-56, -103, -3, 153, 44, 511, -204, 89
-62, -81, 19, 153, 44, 511, -204, 89
-80, -39, 10, 153, 44, 511, -204, 89
-105, 6, -18, 153, 44, 511, -204, 89
-135, 43, 7, 153, 44, 511, -204, 89
-179, 36, 107, 153, 44, 511, -204, 89
-215, -14, 249, 153, 44, 511, -204, 89
-256, -47, 401, 153, 44, 511, -204, 89
-292, -37, 492, 153, 44, 511, -204, 89
-296, 36, 511, 153, 44, 511, -204, 89
-272, 133, 511, 153, 44, 511, -204, 89
-215, 179, 508, 153, 44, 511, -204, 89
-137, 173, 475, 153, 44, 511, -204, 89
-63, 129, 416, 153, 44, 511, -204, 89
-5, 84, 344, 153, 44, 511, -204, 89
44, 61, 266, 153, 44, 511, -204, 89
79, 45, 209, 153, 44, 511, -204, 89
108, 38, 170, 153, 44, 511, -204, 89
129, 37, 144, 153, 44, 511, -204, 89
140, 36, 131, 153, 44, 511, -204, 89
140, 38, 138, 153, 44, 511, -204, 89
131, 41, 164, 153, 44, 511, -204, 89
111, 45, 216, 153, 44, 511, -204, 89
97, 45, 275, 153, 44, 511, -204, 89
88, 34, 339, 153, 44, 511, -204, 89
58, 7, 410, 153, 44, 511, -204, 89
-17, -21, 456, 153, 44, 511, -204, 89
-139, -37, 491, 153, 44, 511, -204, 89
-274, -56, 511, 153, 44, 511, -204, 89
-373, -78, 511, 153, 44, 511, -204, 89
-391, -96, 458, 153, 44, 511, -204, 89
-341, -104, 368, 153, 44, 511, -204, 89
-259, -86, 263, 153, 44, 511, -204, 89
-171, -51, 154, 153, 44, 511, -204, 89
-109, -25, 91, 153, 44, 511, -204, 89
-71, -19, 54, 153, 44, 511, -204, 89
-55, -30, 18, 153, 44, 511, -204, 89
-51, -41, -24, 153, 44, 511, -204, 89
-51, -42, -65, 153, 44, 511, -204, 89
-52, -34, -101, 153, 44, 511, -204, 89
-55, -17, -128, 153, 44, 511, -204, 89
-64, 1, -149, 153, 44, 511, -204, 89
-70, 14, -156, 153, 44, 511, -204, 89
-81, 17, -150, 153, 44, 511, -204, 89
-89, 24, -133, 153, 44, 511, -204, 89
-109, 36, -105, 153, 44, 511, -204, 89
-139, 51, -46, 153, 44, 511, -204, 89
-176, 59, 77, 153, 44, 511, -204, 89
-235, 38, 228, 153, 44, 511, -204, 89
-279, -26, 371, 153, 44, 511, -204, 89
-282, -102, 477, 153, 44, 511, -204, 89
-256, -125, 511, 153, 44, 511, -204, 89
-195, -84, 492, 153, 44, 511, -204, 89
-124, 18, 443, 153, 44, 511, -204, 89
-78, 131, 390, 153, 44, 511, -204, 89
-40, 180, 335, 153, 44, 511, -204, 89
-11, 171, 284, 153, 44, 511, -204, 89
14, 127, 246, 153, 44, 511, -204, 89
36, 87, 200, 153, 44, 511, -204, 89
45, 64, 144, 153, 44, 511, -204, 89
58, 50, 97, 153, 44, 511, -204, 89
83, 39, 71, 153, 44, 511, -204, 89
111, 28, 59, 153, 44, 511, -204, 89
142, 26, 55, 153, 44, 511, -204, 89
158, 24, 57, 153, 44, 511, -204, 89
142, 15, 80, 153, 44, 511, -204, 89
115, 1, 136, 153, 44, 511, -204, 89
92, -11, 224, 153, 44, 511, -204, 89
60, -21, 339, 153, 44, 511, -204, 89
-10, -32, 429, 153, 44, 511, -204, 89
-103, -55, 484, 153, 44, 511, -204, 89
-215, -82, 511, 153, 44, 511, -204, 89
-308, -88, 511, 153, 44, 511, -204, 89
-336, -77, 472, 153, 44, 511, -204, 89
-315, -53, 399, 153, 44, 511, -204, 89
-265, -37, 314, 153, 44, 511, -204, 89
-204, -46, 223, 153, 44, 511, -204, 89
-146, -60, 167, 153, 44, 511, -204, 89
-107, -70, 134, 153, 44, 511, -204, 89
-85, -70, 106, 153, 44, 511, -204, 89
-86, -59, 77, 153, 44, 511, -204, 89
-100, -45, 45, 153, 44, 511, -204, 89
-121, -26, 5, 153, 44, 511, -204, 89
-138, 3, -43, 153, 44, 511, -204, 89
-145, 29, -95, 153, 44, 511, -204, 89
-145, 42, -142, 153, 44, 511, -204, 89
-139, 28, -167, 153, 44, 511, -204, 89
-136, -26, -168, 153, 44, 511, -204, 89
-135, -89, -153, 153, 44, 511, -204, 89
-150, -105, -147, 153, 44, 511, -204, 89
-168, -78, -159, 153, 44, 511, -204, 89
-165, -59, -165, 153, 44, 511, -204, 89
-189, -90, -72, 153, 44, 511, -204, 89
-250, -124, 97, 153, 44, 511, -204, 89
-328, -88, 278, 153, 44, 511, -204, 89
-424, 50, 447, 153, 44, 511, -204, 89
-454, 236, 511, 153, 44, 511, -204, 89
-405, 359, 511, 153, 44, 511, -204, 89
-319, 378, 484, 153, 44, 511, -204, 89
-217, 324, 431, 153, 44, 511, -204, 89
-142, 265, 360, 153, 44, 511, -204, 89
-80, 219, 273, 153, 44, 511, -204, 89
-33, 171, 195, 153, 44, 511, -204, 89
8, 124, 127, 153, 44, 511, -204, 89
42, 85, 72, 153, 44, 511, -204, 89
65, 64, 33, 153, 44, 511, -204, 89
81, 53, 13, 153, 44, 511, -204, 89
90, 53, 15, 153, 44, 511, -204, 89
97, 57, 33, 153, 44, 511, -204, 89
111, 51, 66, 153, 44, 511, -204, 89
143, 9, 96, 153, 44, 511, -204, 89
184, -76, 117, 153, 44, 511, -204, 89
200, -159, 149, 153, 44, 511, -204, 89
181, -203, 202, 153, 44, 511, -204, 89
73, -179, 296, 153, 44, 511, -204, 89
-101, -84, 393, 153, 44, 511, -204, 89
-268, -5, 469, 153, 44, 511, -204, 89
-396, 25, 511, 153, 44, 511, -204, 89
-450, 14, 493, 153, 44, 511, -204, 89
-433, -16, 441, 153, 44, 511, -204, 89
-377, -28, 364, 153, 44, 511, -204, 89
-317, -29, 274, 153, 44, 511, -204, 89
-246, -25, 197, 153, 44, 511, -204, 89
-183, -30, 154, 153, 44, 511, -204, 89
-136, -36, 131, 153, 44, 511, -204, 89
-101, -33, 112, 153, 44, 511, -204, 89
-80, -28, 88, 153, 44, 511, -204, 89
-68, -25, 58, 153, 44, 511, -204, 89
-64, -21, 27, 153, 44, 511, -204, 89
-65, -10, -3, 153, 44, 511, -204, 89
-70, 9, -40, 153, 44, 511, -204, 89
-79, 31, -89, 153, 44, 511, -204, 89
-91, 52, -141, 153, 44, 511, -204, 89
-111, 65, -180, 153, 44, 511, -204, 89
-137, 62, -204, 153, 44, 511, -204, 89
-181, 56, -196, 153, 44, 511, -204, 89
-239, 41, -116, 153, 44, 511, -204, 89
-310, 22, 63, 153, 44, 511, -204, 89
-377, -2, 243, 153, 44, 511, -204, 89
-414, -8, 409, 153, 44, 511, -204, 89
-404, 29, 511, 153, 44, 511, -204, 89
-347, 71, 511, 153, 44, 511, -204, 89
-258, 116, 484, 153, 44, 511, -204, 89
-163, 141, 430, 153, 44, 511, -204, 89
-86, 128, 357, 153, 44, 511, -204, 89
-33, 117, 266, 153, 44, 511, -204, 89
-2, 117, 190, 153, 44, 511, -204, 89
21, 112, 133, 153, 44, 511, -204, 89
46, 101, 93, 153, 44, 511, -204, 89
74, 82, 67, 153, 44, 511, -204, 89
104, 58, 52, 153, 44, 511, -204, 89
133, 38, 48, 153, 44, 511, -204, 89
152, 26, 57, 153, 44, 511, -204, 89
153, 25, 80, 153, 44, 511, -204, 89
142, 25, 103, 153, 44, 511, -204, 89
120, 17, 118, 153, 44, 511, -204, 89
109, -1, 116, 153, 44, 511, -204, 89
116, -22, 129, 153, 44, 511, -204, 89
75, -22, 224, 153, 44, 511, -204, 89
-14, 15, 324, 153, 44, 511, -204, 89
-144, 29, 430, 153, 44, 511, -204, 89
-272, 11, 511, 153, 44, 511, -204, 89
-343, -20, 511, 153, 44, 511, -204, 89
-367, -67, 464, 153, 44, 511, -204, 89
-350, -64, 382, 153, 44, 511, -204, 89
-316, -22, 284, 153, 44, 511, -204, 89
-253, 0, 176, 153, 44, 511, -204, 89
-161, -10, 108, 153, 44, 511, -204, 89
-79, -44, 70, 153, 44, 511, -204, 89
-38, -71, 36, 153, 44, 511, -204, 89
-42, -73, 0, 153, 44, 511, -204, 89
-69, -50, -42, 153, 44, 511, -204, 89
-92, -20, -80, 153, 44, 511, -204, 89
-102, 3, -113, 153, 44, 511, -204, 89
-105, 21, -139, 153, 44, 511, -204, 89
-109, 34, -152, 153, 44, 511, -204, 89
-117, 36, -153, 153, 44, 511, -204, 89
-128, 27, -141, 153, 44, 511, -204, 89
-146, 25, -125, 153, 44, 511, -204, 89
-183, 43, -116, 153, 44, 511, -204, 89
-232, 58, -65, 153, 44, 511, -204, 89
-296, 52, 87, 153, 44, 511, -204, 89
-359, 25, 242, 153, 44, 511, -204, 89
-407, -12, 401, 153, 44, 511, -204, 89
-408, -30, 510, 153, 44, 511, -204, 89
-348, -24, 511, 153, 44, 511, -204, 89
-253, -12, 484, 153, 44, 511, -204, 89
-137, -3, 421, 153, 44, 511, -204, 89
-49, -1, 352, 153, 44, 511, -204, 89
1, 8, 281, 153, 44, 511, -204, 89
33, 18, 228, 153, 44, 511, -204, 89
50, 21, 204, 153, 44, 511, -204, 89
65, 18, 178, 153, 44, 511, -204, 89
83, 12, 147, 153, 44, 511, -204, 89
100, 9, 120, 153, 44, 511, -204, 89
85, 3, 132, 153, 44, 511, -204, 89
111, 6, 103, 153, 44, 511, -204, 89
134, 14, 81, 153, 44, 511, -204, 89
