X,Y,Z
-253,-69,52
-276,-71,50
-286,-68,62
-287,-62,78
-322,-68,75
-338,-72,75
-335,-75,78
-318,-88,86
-285,-84,92
-278,-96,81
-278,-112,57
-272,-120,39
-261,-124,29
-244,-120,37
-228,-106,48
-213,-100,64
-196,-90,60
-185,-74,65
-180,-67,66
-178,-60,65
-181,-55,63
-189,-52,53
-193,-56,42
-194,-63,33
-195,-69,24
-194,-76,16
-198,-83,10
-202,-86,11
-213,-92,16
-236,-98,14
-262,-109,10
-284,-119,13
-299,-122,21
-285,-127,27
-275,-128,22
-288,-124,3
-278,-102,-8
-261,-124,29
-244,-120,37
-228,-106,48
-213,-100,64
-196,-90,60
-185,-74,65
-180,-67,66
-178,-60,65
-181,-55,63
-189,-52,53
-193,-56,42
-194,-63,33
-195,-69,24
-194,-76,16
-198,-83,10
-202,-86,11
-213,-92,16
-236,-98,14
-262,-109,10
-284,-119,13
-299,-122,21
-285,-127,27
-275,-128,22
-288,-124,3
-278,-102,-8
-258,-81,-18
-218,-63,-16
-201,-47,-20
-217,-35,-27
-255,-30,-30
-285,-31,-18
-303,-39,-3
-283,-44,14
-259,-49,28
-234,-50,37
-210,-44,40
-187,-40,36
-165,-36,42
-154,-23,46
-147,-21,36
-145,-28,26
-152,-32,22
-165,-32,23
-176,-26,35
-187,-29,44
-194,-33,49
-201,-40,54
-211,-48,61
-224,-61,62
-239,-73,62
-261,-124,29
-244,-120,37
-228,-106,48
-213,-100,64
-196,-90,60
-185,-74,65
-180,-67,66
-178,-60,65
-181,-55,63
-189,-52,53
-193,-56,42
-194,-63,33
-195,-69,24
-194,-76,16
-198,-83,10
-202,-86,11
-213,-92,16
-236,-98,14
-262,-109,10
-284,-119,13
-299,-122,21
-285,-127,27
-275,-128,22
-288,-124,3
-278,-102,-8
-258,-81,-18
-218,-63,-16
-201,-47,-20
-217,-35,-27
-255,-30,-30
-285,-31,-18
-303,-39,-3
-283,-44,14
-259,-49,28
-234,-50,37
-210,-44,40
-187,-40,36
-165,-36,42
-154,-23,46
-147,-21,36
-145,-28,26
-152,-32,22
-165,-32,23
-176,-26,35
-187,-29,44
-194,-33,49
-201,-40,54
-211,-48,61
-224,-61,62
-239,-73,62
-256,-81,59
-270,-85,66
-279,-81,82
-304,-87,86
-337,-105,79
-347,-107,82
-317,-101,96
-282,-86,100
-280,-83,98
-291,-78,85
-294,-77,65
-274,-100,59
-256,-107,71
-253,-98,72
-253,-88,60
-247,-81,48
-237,-77,48
-209,-84,45
-198,-85,52
-187,-72,57
-183,-66,49
-171,-63,43
-166,-62,35
-172,-63,30
-183,-65,19
-261,-124,29
-244,-120,37
-228,-106,48
-213,-100,64
-196,-90,60
-185,-74,65
-180,-67,66
-178,-60,65
-181,-55,63
-189,-52,53
-193,-56,42
-194,-63,33
-195,-69,24
-194,-76,16
-198,-83,10
-202,-86,11
-213,-92,16
-236,-98,14
-262,-109,10
-284,-119,13
-299,-122,21
-285,-127,27
-275,-128,22
-288,-124,3
-278,-102,-8
-258,-81,-18
-218,-63,-16
-201,-47,-20
-217,-35,-27
-255,-30,-30
-285,-31,-18
-303,-39,-3
-283,-44,14
-259,-49,28
-234,-50,37
-210,-44,40
-187,-40,36
-165,-36,42
-154,-23,46
-147,-21,36
-145,-28,26
-152,-32,22
-165,-32,23
-176,-26,35
-187,-29,44
-194,-33,49
-201,-40,54
-211,-48,61
-224,-61,62
-239,-73,62
-256,-81,59
-270,-85,66
-279,-81,82
-304,-87,86
-337,-105,79
-347,-107,82
-317,-101,96
-282,-86,100
-280,-83,98
-291,-78,85
-294,-77,65
-274,-100,59
-256,-107,71
-253,-98,72
-253,-88,60
-247,-81,48
-237,-77,48
-209,-84,45
-198,-85,52
-187,-72,57
-183,-66,49
-171,-63,43
-166,-62,35
-172,-63,30
-183,-65,19
-190,-67,11
-193,-71,4
-198,-78,5
-208,-81,4
-230,-85,4
-247,-85,2
-270,-91,4
-280,-85,12
-285,-92,5
-274,-100,1
-288,-103,-10
-282,-93,-6
-263,-89,0
-228,-83,12
-207,-78,27
-210,-73,42
-229,-54,53
-276,-46,59
-320,-43,57
-313,-32,63
-292,-33,74
-254,-36,75
-222,-23,66
-205,-10,53
-183,2,50
-161,1,35
-145,-5,15
-134,-20,3
-129,-32,-8
-133,-29,-11
-137,-27,-21
-149,-34,-20
-166,-39,-2
-185,-39,13
-219,-33,44
-233,-27,58
-251,-34,63
-286,-30,89
-299,-35,109
-309,-43,132
-301,-56,157
-308,-83,168
-311,-93,165
-306,-94,152
-280,-78,143
-258,-65,129
-258,-66,111
-263,-69,97
-270,-76,86
-273,-83,73
-161,1,35
-145,-5,15
-134,-20,3
-129,-32,-8
-133,-29,-11
-137,-27,-21
-149,-34,-20
-166,-39,-2
-185,-39,13
-219,-33,44
-233,-27,58
-251,-34,63
-286,-30,89
-299,-35,109
-309,-43,132
-301,-56,157
-308,-83,168
-311,-93,165
-306,-94,152
-280,-78,143
-258,-65,129
-258,-66,111
-263,-69,97
-270,-76,86
-273,-83,73
-269,-84,63
-269,-78,61
-274,-68,66
-265,-49,92
-238,-37,91
-208,-47,90
-190,-52,89
-181,-46,79
-179,-40,64
-177,-37,51
-176,-41,37
-173,-43,24
-174,-44,12
-177,-48,6
-188,-50,1
-204,-57,0
-223,-62,1
-243,-71,4
-255,-87,9
-261,-106,5
-262,-127,0
-269,-140,-10
-269,-141,-19
-262,-134,-22
-242,-107,-4
-161,1,35
-145,-5,15
-134,-20,3
-129,-32,-8
-133,-29,-11
-137,-27,-21
-149,-34,-20
-166,-39,-2
-185,-39,13
-219,-33,44
-233,-27,58
-251,-34,63
-286,-30,89
-299,-35,109
-309,-43,132
-301,-56,157
-308,-83,168
-311,-93,165
-306,-94,152
-280,-78,143
-258,-65,129
-258,-66,111
-263,-69,97
-270,-76,86
-273,-83,73
-269,-84,63
-269,-78,61
-274,-68,66
-265,-49,92
-238,-37,91
-208,-47,90
-190,-52,89
-181,-46,79
-179,-40,64
-177,-37,51
-176,-41,37
-173,-43,24
-174,-44,12
-177,-48,6
-188,-50,1
-204,-57,0
-223,-62,1
-243,-71,4
-255,-87,9
-261,-106,5
-262,-127,0
-269,-140,-10
-269,-141,-19
-262,-134,-22
-242,-107,-4
-223,-84,12
-230,-73,23
-252,-70,21
-278,-64,26
-298,-57,31
-300,-54,41
-282,-50,57
-260,-55,61
-235,-53,67
-205,-46,69
-181,-33,69
-155,-23,63
-143,-10,59
-147,0,54
-157,4,42
-168,0,33
-176,-26,28
-190,-44,32
-201,-56,38
-210,-61,46
-213,-61,56
-215,-53,71
-224,-44,76
-236,-47,74
-247,-51,71
-161,1,35
-145,-5,15
-134,-20,3
-129,-32,-8
-133,-29,-11
-137,-27,-21
-149,-34,-20
-166,-39,-2
-185,-39,13
-219,-33,44
-233,-27,58
-251,-34,63
-286,-30,89
-299,-35,109
-309,-43,132
-301,-56,157
-308,-83,168
-311,-93,165
-306,-94,152
-280,-78,143
-258,-65,129
-258,-66,111
-263,-69,97
-270,-76,86
-273,-83,73
-269,-84,63
-269,-78,61
-274,-68,66
-265,-49,92
-238,-37,91
-208,-47,90
-190,-52,89
-181,-46,79
-179,-40,64
-177,-37,51
-176,-41,37
-173,-43,24
-174,-44,12
-177,-48,6
-188,-50,1
-204,-57,0
-223,-62,1
-243,-71,4
-255,-87,9
-261,-106,5
-262,-127,0
-269,-140,-10
-269,-141,-19
-262,-134,-22
-242,-107,-4
-223,-84,12
-230,-73,23
-252,-70,21
-278,-64,26
-298,-57,31
-300,-54,41
-282,-50,57
-260,-55,61
-235,-53,67
-205,-46,69
-181,-33,69
-155,-23,63
-143,-10,59
-147,0,54
-157,4,42
-168,0,33
-176,-26,28
-190,-44,32
-201,-56,38
-210,-61,46
-213,-61,56
-215,-53,71
-224,-44,76
-236,-47,74
-247,-51,71
-255,-51,73
-265,-48,81
-298,-61,75
-322,-70,74
-339,-86,76
-322,-89,89
-302,-90,104
-300,-96,110
-302,-109,110
-298,-117,100
-285,-120,82
-268,-116,69
-251,-112,59
-228,-102,53
-206,-88,48
-190,-76,45
-177,-63,42
-170,-54,40
-168,-53,34
-173,-50,29
-181,-49,21
-188,-51,17
-190,-57,12
-190,-61,14
-191,-61,14
-191,-62,14
-193,-66,19
-206,-76,21
-232,-88,17
-255,-94,6
-271,-105,5
-273,-120,16
-276,-137,11
-287,-148,2
-295,-141,-9
-274,-122,-22
-235,-110,-22
-217,-96,-17
-239,-71,-6
-271,-48,3
-304,-43,0
-311,-45,-6
-297,-37,11
-264,-25,33
-229,-24,37
-197,-21,32
-172,-14,31
-158,-1,29
-149,4,26
-146,1,15
-191,-62,14
-193,-66,19
-206,-76,21
-232,-88,17
-255,-94,6
-271,-105,5
-273,-120,16
-276,-137,11
-287,-148,2
-295,-141,-9
-274,-122,-22
-235,-110,-22
-217,-96,-17
-239,-71,-6
-271,-48,3
-304,-43,0
-311,-45,-6
-297,-37,11
-264,-25,33
-229,-24,37
-197,-21,32
-172,-14,31
-158,-1,29
-149,4,26
-146,1,15
-153,-1,0
-166,-5,-3
-178,-20,4
-187,-38,18
-199,-45,31
-207,-46,40
-215,-43,52
-219,-40,65
-225,-40,71
-234,-47,69
-248,-56,67
-262,-61,68
-272,-59,77
-282,-53,94
-316,-64,92
-337,-74,93
-334,-82,99
-306,-75,114
-288,-70,118
-303,-81,100
-308,-96,79
-303,-109,59
-286,-111,48
-265,-98,45
-249,-84,44
-191,-62,14
-193,-66,19
-206,-76,21
-232,-88,17
-255,-94,6
-271,-105,5
-273,-120,16
-276,-137,11
-287,-148,2
-295,-141,-9
-274,-122,-22
-235,-110,-22
-217,-96,-17
-239,-71,-6
-271,-48,3
-304,-43,0
-311,-45,-6
-297,-37,11
-264,-25,33
-229,-24,37
-197,-21,32
-172,-14,31
-158,-1,29
-149,4,26
-146,1,15
-153,-1,0
-166,-5,-3
-178,-20,4
-187,-38,18
-199,-45,31
-207,-46,40
-215,-43,52
-219,-40,65
-225,-40,71
-234,-47,69
-248,-56,67
-262,-61,68
-272,-59,77
-282,-53,94
-316,-64,92
-337,-74,93
-334,-82,99
-306,-75,114
-288,-70,118
-303,-81,100
-308,-96,79
-303,-109,59
-286,-111,48
-265,-98,45
-249,-84,44
-230,-72,50
-209,-58,55
-190,-43,60
-175,-34,62
-165,-33,61
-168,-30,56
-174,-32,52
-183,-36,43
-188,-43,33
-190,-55,21
-191,-64,14
-194,-73,5
-201,-80,4
-207,-82,7
-223,-85,7
-241,-92,4
-269,-105,8
-278,-111,18
-263,-115,30
-275,-123,23
-283,-110,10
-296,-103,-1
-273,-96,2
-230,-86,8
-207,-72,10
-191,-62,14
-193,-66,19
-206,-76,21
-232,-88,17
-255,-94,6
-271,-105,5
-273,-120,16
-276,-137,11
-287,-148,2
-295,-141,-9
-274,-122,-22
-235,-110,-22
-217,-96,-17
-239,-71,-6
-271,-48,3
-304,-43,0
-311,-45,-6
-297,-37,11
-264,-25,33
-229,-24,37
-197,-21,32
-172,-14,31
-158,-1,29
-149,4,26
-146,1,15
-153,-1,0
-166,-5,-3
-178,-20,4
-187,-38,18
-199,-45,31
-207,-46,40
-215,-43,52
-219,-40,65
-225,-40,71
-234,-47,69
-248,-56,67
-262,-61,68
-272,-59,77
-282,-53,94
-316,-64,92
-337,-74,93
-334,-82,99
-306,-75,114
-288,-70,118
-303,-81,100
-308,-96,79
-303,-109,59
-286,-111,48
-265,-98,45
-249,-84,44
-230,-72,50
-209,-58,55
-190,-43,60
-175,-34,62
-165,-33,61
-168,-30,56
-174,-32,52
-183,-36,43
-188,-43,33
-190,-55,21
-191,-64,14
-194,-73,5
-201,-80,4
-207,-82,7
-223,-85,7
-241,-92,4
-269,-105,8
-278,-111,18
-263,-115,30
-275,-123,23
-283,-110,10
-296,-103,-1
-273,-96,2
-230,-86,8
-207,-72,10
-234,-54,12
-273,-40,5
-310,-44,9
-320,-48,17
-303,-56,21
-275,-48,17
-242,-37,12
-212,-25,9
-192,-10,10
-167,-1,4
-145,-1,-1
-140,-5,-4
-151,-5,7
-173,10,35
-178,21,2
-181,-19,-11
-186,-36,12
-199,-26,25
-201,-40,35
-204,-48,46
-211,-49,61
-232,-35,76
-251,-27,77
-263,-32,78
-271,-38,86
-285,-44,102
-309,-56,115
-326,-57,121
-329,-58,129
-301,-49,145
-274,-51,150
-271,-63,141
-274,-82,130
-278,-96,115
-277,-103,100
-271,-101,89
-263,-97,81
-256,-92,73
-238,-85,68
-215,-75,64
-198,-69,58
-192,-65,52
-190,-60,43
-187,-58,33
-181,-50,25
-180,-49,33
-173,-62,25
-167,-84,9
-170,-91,1
-180,-81,-6
-285,-44,102
-309,-56,115
-326,-57,121
-329,-58,129
-301,-49,145
-274,-51,150
-271,-63,141
-274,-82,130
-278,-96,115
-277,-103,100
-271,-101,89
-263,-97,81
-256,-92,73
-238,-85,68
-215,-75,64
-198,-69,58
-192,-65,52
-190,-60,43
-187,-58,33
-181,-50,25
-180,-49,33
-173,-62,25
-167,-84,9
-170,-91,1
-180,-81,-6
-192,-66,-10
-208,-64,-10
-232,-68,-11
-252,-75,-16
-268,-87,-11
-267,-99,-4
-258,-112,1
-267,-126,1
-271,-133,6
-270,-128,20
-264,-118,31
-237,-93,51
-221,-61,66
-229,-36,48
-262,-26,29
-288,-19,45
-306,-35,75
-292,-55,95
-273,-61,100
-252,-50,94
-218,-28,82
-193,-11,69
-170,-7,61
-152,-16,49
-150,-28,32
-285,-44,102
-309,-56,115
-326,-57,121
-329,-58,129
-301,-49,145
-274,-51,150
-271,-63,141
-274,-82,130
-278,-96,115
-277,-103,100
-271,-101,89
-263,-97,81
-256,-92,73
-238,-85,68
-215,-75,64
-198,-69,58
-192,-65,52
-190,-60,43
-187,-58,33
-181,-50,25
-180,-49,33
-173,-62,25
-167,-84,9
-170,-91,1
-180,-81,-6
-192,-66,-10
-208,-64,-10
-232,-68,-11
-252,-75,-16
-268,-87,-11
-267,-99,-4
-258,-112,1
-267,-126,1
-271,-133,6
-270,-128,20
-264,-118,31
-237,-93,51
-221,-61,66
-229,-36,48
-262,-26,29
-288,-19,45
-306,-35,75
-292,-55,95
-273,-61,100
-252,-50,94
-218,-28,82
-193,-11,69
-170,-7,61
-152,-16,49
-150,-28,32
-156,-36,23
-166,-36,14
-178,-37,4
-188,-35,1
-193,-36,1
-197,-36,7
-198,-35,24
-195,-36,43
-194,-42,49
-201,-57,51
-216,-69,49
-235,-79,57
-253,-75,68
-270,-68,86
-304,-77,93
-325,-85,99
-326,-96,104
-308,-101,106
-283,-107,107
-274,-116,102
-270,-122,87
-275,-121,68
-274,-117,53
-270,-112,47
-263,-106,52
-285,-44,102
-309,-56,115
-326,-57,121
-329,-58,129
-301,-49,145
-274,-51,150
-271,-63,141
-274,-82,130
-278,-96,115
-277,-103,100
-271,-101,89
-263,-97,81
-256,-92,73
-238,-85,68
-215,-75,64
-198,-69,58
-192,-65,52
-190,-60,43
-187,-58,33
-181,-50,25
-180,-49,33
-173,-62,25
-167,-84,9
-170,-91,1
-180,-81,-6
-192,-66,-10
-208,-64,-10
-232,-68,-11
-252,-75,-16
-268,-87,-11
-267,-99,-4
-258,-112,1
-267,-126,1
-271,-133,6
-270,-128,20
-264,-118,31
-237,-93,51
-221,-61,66
-229,-36,48
-262,-26,29
-288,-19,45
-306,-35,75
-292,-55,95
-273,-61,100
-252,-50,94
-218,-28,82
-193,-11,69
-170,-7,61
-152,-16,49
-150,-28,32
-156,-36,23
-166,-36,14
-178,-37,4
-188,-35,1
-193,-36,1
-197,-36,7
-198,-35,24
-195,-36,43
-194,-42,49
-201,-57,51
-216,-69,49
-235,-79,57
-253,-75,68
-270,-68,86
-304,-77,93
-325,-85,99
-326,-96,104
-308,-101,106
-283,-107,107
-274,-116,102
-270,-122,87
-275,-121,68
-274,-117,53
-270,-112,47
-263,-106,52
-252,-98,53
-237,-89,59
-222,-81,61
-207,-76,63
-190,-68,56
-179,-60,49
-177,-55,42
-181,-52,37
-187,-51,29
-187,-53,24
-186,-57,23
-188,-65,19
-193,-71,18
-202,-77,19
-212,-83,21
-226,-92,23
-246,-101,31
-275,-115,34
-294,-130,32
-290,-133,17
-286,-130,-12
-297,-130,-31
-284,-128,-14
-303,-134,1
-299,-138,1
-254,-119,10
-184,-90,26
-144,-56,36
-152,-30,44
-178,-18,38
-201,-20,26
-218,-32,14
-225,-54,11
-226,-64,10
-226,-68,8
-227,-71,9
-231,-61,14
-227,-47,26
-220,-34,37
-214,-25,46
-209,-19,48
-209,-20,44
-212,-21,33
-218,-21,30
-223,-18,33
-220,-16,41
-214,-14,43
-211,-17,46
-215,-25,45
-229,-35,46
-254,-119,10
-184,-90,26
-144,-56,36
-152,-30,44
-178,-18,38
-201,-20,26
-218,-32,14
-225,-54,11
-226,-64,10
-226,-68,8
-227,-71,9
-231,-61,14
-227,-47,26
-220,-34,37
-214,-25,46
-209,-19,48
-209,-20,44
-212,-21,33
-218,-21,30
-223,-18,33
-220,-16,41
-214,-14,43
-211,-17,46
-215,-25,45
-229,-35,46
-244,-43,49
-258,-45,55
-266,-45,62
-284,-52,65
-310,-70,65
-327,-86,64
-334,-97,67
-312,-93,75
-278,-87,87
-262,-87,86
-265,-94,72
-270,-99,52
-264,-102,33
-249,-100,32
-237,-99,44
-228,-96,59
-218,-90,68
-206,-82,79
-193,-78,90
-181,-76,93
-178,-76,88
-181,-74,76
-189,-75,64
-194,-82,50
-197,-89,33
-254,-119,10
-184,-90,26
-144,-56,36
-152,-30,44
-178,-18,38
-201,-20,26
-218,-32,14
-225,-54,11
-226,-64,10
-226,-68,8
-227,-71,9
-231,-61,14
-227,-47,26
-220,-34,37
-214,-25,46
-209,-19,48
-209,-20,44
-212,-21,33
-218,-21,30
-223,-18,33
-220,-16,41
-214,-14,43
-211,-17,46
-215,-25,45
-229,-35,46
-244,-43,49
-258,-45,55
-266,-45,62
-284,-52,65
-310,-70,65
-327,-86,64
-334,-97,67
-312,-93,75
-278,-87,87
-262,-87,86
-265,-94,72
-270,-99,52
-264,-102,33
-249,-100,32
-237,-99,44
-228,-96,59
-218,-90,68
-206,-82,79
-193,-78,90
-181,-76,93
-178,-76,88
-181,-74,76
-189,-75,64
-194,-82,50
-197,-89,33
-203,-94,14
-209,-100,3
-215,-101,-3
-219,-98,-5
-233,-93,-1
-254,-94,2
-274,-100,4
-288,-112,8
-289,-126,5
-292,-142,-3
-296,-150,-9
-301,-150,-13
-275,-136,-8
-212,-114,14
-149,-79,39
-126,-49,39
-133,-25,21
-168,-14,-6
-213,-10,-25
-247,-15,-32
-264,-27,-19
-270,-45,3
-265,-56,26
-259,-62,44
-251,-63,55
-254,-119,10
-184,-90,26
-144,-56,36
-152,-30,44
-178,-18,38
-201,-20,26
-218,-32,14
-225,-54,11
-226,-64,10
-226,-68,8
-227,-71,9
-231,-61,14
-227,-47,26
-220,-34,37
-214,-25,46
-209,-19,48
-209,-20,44
-212,-21,33
-218,-21,30
-223,-18,33
-220,-16,41
-214,-14,43
-211,-17,46
-215,-25,45
-229,-35,46
-244,-43,49
-258,-45,55
-266,-45,62
-284,-52,65
-310,-70,65
-327,-86,64
-334,-97,67
-312,-93,75
-278,-87,87
-262,-87,86
-265,-94,72
-270,-99,52
-264,-102,33
-249,-100,32
-237,-99,44
-228,-96,59
-218,-90,68
-206,-82,79
-193,-78,90
-181,-76,93
-178,-76,88
-181,-74,76
-189,-75,64
-194,-82,50
-197,-89,33
-203,-94,14
-209,-100,3
-215,-101,-3
-219,-98,-5
-233,-93,-1
-254,-94,2
-274,-100,4
-288,-112,8
-289,-126,5
-292,-142,-3
-296,-150,-9
-301,-150,-13
-275,-136,-8
-212,-114,14
-149,-79,39
-126,-49,39
-133,-25,21
-168,-14,-6
-213,-10,-25
-247,-15,-32
-264,-27,-19
-270,-45,3
-265,-56,26
-259,-62,44
-251,-63,55
-239,-55,66
-222,-44,73
-204,-40,73
-191,-39,61
-187,-26,48
-190,-12,41
-194,-2,35
-199,0,38
-200,-2,43
-198,-14,45
-203,-25,43
-216,-42,45
-234,-58,47
-255,-65,45
-274,-64,58
-279,-63,72
-300,-73,80
-321,-87,82
-329,-92,77
-333,-93,75
-314,-86,84
-289,-86,91
-274,-90,92
-270,-96,85
-273,-99,73
-273,-99,74
-273,-110,69
-252,-96,61
-249,-85,56
-236,-81,55
-225,-75,48
-209,-65,45
-205,-56,40
-205,-53,33
-201,-46,22
-194,-39,22
-184,-35,19
-175,-39,20
-170,-51,14
-176,-62,5
-182,-70,-1
-188,-78,-9
-193,-84,-14
-211,-91,-16
-238,-103,-15
-260,-113,-5
-275,-116,6
-273,-121,15
-278,-131,17
-274,-128,18
-273,-99,74
-273,-110,69
-252,-96,61
-249,-85,56
-236,-81,55
-225,-75,48
-209,-65,45
-205,-56,40
-205,-53,33
-201,-46,22
-194,-39,22
-184,-35,19
-175,-39,20
-170,-51,14
-176,-62,5
-182,-70,-1
-188,-78,-9
-193,-84,-14
-211,-91,-16
-238,-103,-15
-260,-113,-5
-275,-116,6
-273,-121,15
-278,-131,17
-274,-128,18
-275,-130,6
-254,-123,13
-223,-105,34
-205,-81,55
-226,-66,60
-247,-59,63
-278,-65,69
-287,-74,65
-277,-82,52
-261,-81,38
-232,-64,33
-206,-45,27
-184,-24,25
-169,-3,18
-156,8,13
-150,6,8
-154,-1,12
-163,-12,15
-174,-23,11
-191,-29,10
-196,-34,14
-204,-38,26
-211,-35,41
-217,-30,56
-228,-28,65
-273,-99,74
-273,-110,69
-252,-96,61
-249,-85,56
-236,-81,55
-225,-75,48
-209,-65,45
-205,-56,40
-205,-53,33
-201,-46,22
-194,-39,22
-184,-35,19
-175,-39,20
-170,-51,14
-176,-62,5
-182,-70,-1
-188,-78,-9
-193,-84,-14
-211,-91,-16
-238,-103,-15
-260,-113,-5
-275,-116,6
-273,-121,15
-278,-131,17
-274,-128,18
-275,-130,6
-254,-123,13
-223,-105,34
-205,-81,55
-226,-66,60
-247,-59,63
-278,-65,69
-287,-74,65
-277,-82,52
-261,-81,38
-232,-64,33
-206,-45,27
-184,-24,25
-169,-3,18
-156,8,13
-150,6,8
-154,-1,12
-163,-12,15
-174,-23,11
-191,-29,10
-196,-34,14
-204,-38,26
-211,-35,41
-217,-30,56
-228,-28,65
-248,-39,68
-271,-50,72
-291,-56,79
-295,-61,89
-317,-68,99
-331,-77,105
-333,-86,111
-310,-82,119
-268,-68,121
-250,-59,118
-252,-66,107
-265,-77,89
-278,-92,75
-279,-98,68
-279,-97,77
-272,-93,83
-259,-90,80
-246,-92,74
-222,-95,64
-202,-93,55
-194,-84,46
-188,-77,38
-183,-73,27
-177,-69,17
-171,-65,7
-273,-99,74
-273,-110,69
-252,-96,61
-249,-85,56
-236,-81,55
-225,-75,48
-209,-65,45
-205,-56,40
-205,-53,33
-201,-46,22
-194,-39,22
-184,-35,19
-175,-39,20
-170,-51,14
-176,-62,5
-182,-70,-1
-188,-78,-9
-193,-84,-14
-211,-91,-16
-238,-103,-15
-260,-113,-5
-275,-116,6
-273,-121,15
-278,-131,17
-274,-128,18
-275,-130,6
-254,-123,13
-223,-105,34
-205,-81,55
-226,-66,60
-247,-59,63
-278,-65,69
-287,-74,65
-277,-82,52
-261,-81,38
-232,-64,33
-206,-45,27
-184,-24,25
-169,-3,18
-156,8,13
-150,6,8
-154,-1,12
-163,-12,15
-174,-23,11
-191,-29,10
-196,-34,14
-204,-38,26
-211,-35,41
-217,-30,56
-228,-28,65
-248,-39,68
-271,-50,72
-291,-56,79
-295,-61,89
-317,-68,99
-331,-77,105
-333,-86,111
-310,-82,119
-268,-68,121
-250,-59,118
-252,-66,107
-265,-77,89
-278,-92,75
-279,-98,68
-279,-97,77
-272,-93,83
-259,-90,80
-246,-92,74
-222,-95,64
-202,-93,55
-194,-84,46
-188,-77,38
-183,-73,27
-177,-69,17
-171,-65,7
-169,-61,4
-168,-55,5
-171,-52,5
-178,-53,7
-191,-55,5
-213,-59,4
-234,-63,5
-257,-70,4
-268,-75,8
-266,-90,5
-291,-107,-13
-312,-121,-29
-317,-132,-34
-275,-120,-18
-221,-108,8
-215,-98,21
-250,-84,32
-292,-69,45
-317,-62,59
-311,-61,73
-273,-65,85
-237,-73,85
-203,-71,75
-180,-58,63
-164,-41,54
-154,-35,47
-153,-38,49
-157,-38,44
-168,-41,39
-163,-38,33
-164,-44,17
-170,-45,15
-176,-42,22
-185,-32,45
-191,-26,56
-201,-31,63
-216,-47,71
-231,-61,74
-245,-70,78
-257,-70,86
-261,-64,100
-301,-74,95
-329,-83,97
-334,-84,99
-321,-76,117
-296,-67,120
-298,-72,108
-307,-85,95
-301,-97,80
-286,-107,71
-154,-35,47
-153,-38,49
-157,-38,44
-168,-41,39
-163,-38,33
-164,-44,17
-170,-45,15
-176,-42,22
-185,-32,45
-191,-26,56
-201,-31,63
-216,-47,71
-231,-61,74
-245,-70,78
-257,-70,86
-261,-64,100
-301,-74,95
-329,-83,97
-334,-84,99
-321,-76,117
-296,-67,120
-298,-72,108
-307,-85,95
-301,-97,80
-286,-107,71
-267,-111,68
-256,-103,66
-240,-90,61
-218,-80,62
-197,-72,61
-182,-65,59
-172,-56,55
-167,-47,48
-166,-44,39
-166,-43,29
-173,-46,23
-180,-52,14
-185,-60,4
-188,-68,-1
-190,-75,-6
-193,-81,-11
-207,-87,-13
-229,-90,-11
-250,-94,-5
-262,-95,6
-266,-100,19
-280,-106,21
-288,-110,21
-294,-117,11
-280,-120,9
-154,-35,47
-153,-38,49
-157,-38,44
-168,-41,39
-163,-38,33
-164,-44,17
-170,-45,15
-176,-42,22
-185,-32,45
-191,-26,56
-201,-31,63
-216,-47,71
-231,-61,74
-245,-70,78
-257,-70,86
-261,-64,100
-301,-74,95
-329,-83,97
-334,-84,99
-321,-76,117
-296,-67,120
-298,-72,108
-307,-85,95
-301,-97,80
-286,-107,71
-267,-111,68
-256,-103,66
-240,-90,61
-218,-80,62
-197,-72,61
-182,-65,59
-172,-56,55
-167,-47,48
-166,-44,39
-166,-43,29
-173,-46,23
-180,-52,14
-185,-60,4
-188,-68,-1
-190,-75,-6
-193,-81,-11
-207,-87,-13
-229,-90,-11
-250,-94,-5
-262,-95,6
-266,-100,19
-280,-106,21
-288,-110,21
-294,-117,11
-280,-120,9
-244,-113,22
-216,-99,43
-229,-84,52
-277,-73,50
-312,-74,40
-321,-78,34
-301,-81,39
-266,-71,44
-232,-53,42
-201,-30,38
-176,-10,32
-156,-1,24
-140,-2,23
-140,1,38
-144,16,22
-143,-18,18
-154,-4,33
-158,16,17
-165,-21,-4
-183,-50,7
-195,-61,14
-207,-75,26
-227,-89,39
-252,-94,58
-281,-89,77
-154,-35,47
-153,-38,49
-157,-38,44
-168,-41,39
-163,-38,33
-164,-44,17
-170,-45,15
-176,-42,22
-185,-32,45
-191,-26,56
-201,-31,63
-216,-47,71
-231,-61,74
-245,-70,78
-257,-70,86
-261,-64,100
-301,-74,95
-329,-83,97
-334,-84,99
-321,-76,117
-296,-67,120
-298,-72,108
-307,-85,95
-301,-97,80
-286,-107,71
-267,-111,68
-256,-103,66
-240,-90,61
-218,-80,62
-197,-72,61
-182,-65,59
-172,-56,55
-167,-47,48
-166,-44,39
-166,-43,29
-173,-46,23
-180,-52,14
-185,-60,4
-188,-68,-1
-190,-75,-6
-193,-81,-11
-207,-87,-13
-229,-90,-11
-250,-94,-5
-262,-95,6
-266,-100,19
-280,-106,21
-288,-110,21
-294,-117,11
-280,-120,9
-244,-113,22
-216,-99,43
-229,-84,52
-277,-73,50
-312,-74,40
-321,-78,34
-301,-81,39
-266,-71,44
-232,-53,42
-201,-30,38
-176,-10,32
-156,-1,24
-140,-2,23
-140,1,38
-144,16,22
-143,-18,18
-154,-4,33
-158,16,17
